client_id,satisfaction,date_enquete
58932,10.0,2026-06-15
62255,7.0,2026-06-15
19497,9.0,2026-06-15
56860,8.0,2026-06-15
73259,7.0,2026-06-15
13499,7.0,2026-06-15
33534,7.0,2026-06-15
69219,8.0,2026-06-15
23482,7.0,2026-06-15
69100,7.0,2026-06-15
52600,7.0,2026-06-15
5789,6.0,2026-06-15
28310,7.0,2026-06-15
7418,6.0,2026-06-15
29084,7.0,2026-06-15
37704,8.0,2026-06-15
58600,7.0,2026-06-15
12105,6.0,2026-06-15
30559,10.0,2026-06-15
64267,8.0,2026-06-15
73449,10.0,2026-06-15
8543,6.0,2026-06-15
64237,7.0,2026-06-15
7389,7.0,2026-06-15
70088,5.0,2026-06-15
49262,10.0,2026-06-15
23244,6.0,2026-06-15
35857,9.0,2026-06-15
42320,6.0,2026-06-15
13442,9.0,2026-06-15
5930,8.0,2026-06-15
683,7.0,2026-06-15
42513,6.0,2026-06-15
38113,7.0,2026-06-15
51215,7.0,2026-06-15
40196,7.0,2026-06-15
15793,9.0,2026-06-15
27358,6.0,2026-06-15
65473,8.0,2026-06-15
53131,5.0,2026-06-15
3417,10.0,2026-06-15
50938,9.0,2026-06-15
29364,8.0,2026-06-15
60841,6.0,2026-06-15
53922,9.0,2026-06-15
32498,4.0,2026-06-15
23579,8.0,2026-06-15
55323,7.0,2026-06-15
56375,8.0,2026-06-15
59260,8.0,2026-06-15
72623,9.0,2026-06-15
16947,6.0,2026-06-15
54282,5.0,2026-06-15
22592,8.0,2026-06-15
60102,7.0,2026-06-15
74151,8.0,2026-06-15
77775,8.0,2026-06-15
8077,10.0,2026-06-15
24489,5.0,2026-06-15
50754,7.0,2026-06-15
59983,10.0,2026-06-15
30622,9.0,2026-06-15
52105,9.0,2026-06-15
70006,8.0,2026-06-15
60645,10.0,2026-06-15
39104,8.0,2026-06-15
73724,8.0,2026-06-15
51397,7.0,2026-06-15
39774,7.0,2026-06-15
35280,7.0,2026-06-15
38239,7.0,2026-06-15
32572,6.0,2026-06-15
66566,6.0,2026-06-15
6672,10.0,2026-06-15
68802,7.0,2026-06-15
46451,8.0,2026-06-15
57623,6.0,2026-06-15
51188,8.0,2026-06-15
62573,10.0,2026-06-15
41245,6.0,2026-06-15
24086,10.0,2026-06-15
46434,6.0,2026-06-15
25345,4.0,2026-06-15
59868,7.0,2026-06-15
39803,7.0,2026-06-15
36460,7.0,2026-06-15
51999,7.0,2026-06-15
43974,4.0,2026-06-15
43416,9.0,2026-06-15
64223,8.0,2026-06-15
42997,9.0,2026-06-15
1709,10.0,2026-06-15
12850,9.0,2026-06-15
45674,9.0,2026-06-15
26230,5.0,2026-06-15
12302,10.0,2026-06-15
15797,7.0,2026-06-15
2696,8.0,2026-06-15
61455,7.0,2026-06-15
66811,6.0,2026-06-15
2822,9.0,2026-06-15
18395,7.0,2026-06-15
48118,5.0,2026-06-15
73752,9.0,2026-06-15
17364,8.0,2026-06-15
35712,5.0,2026-06-15
17630,6.0,2026-06-15
740,7.0,2026-06-15
75207,10.0,2026-06-15
50330,6.0,2026-06-15
4853,6.0,2026-06-15
40216,7.0,2026-06-15
322,8.0,2026-06-15
68731,4.0,2026-06-15
66734,8.0,2026-06-15
40453,8.0,2026-06-15
78202,7.0,2026-06-15
2336,7.0,2026-06-15
29957,7.0,2026-06-15
52691,9.0,2026-06-15
36611,5.0,2026-06-15
59457,8.0,2026-06-15
9682,8.0,2026-06-15
63173,9.0,2026-06-15
30104,9.0,2026-06-15
30544,7.0,2026-06-15
6142,9.0,2026-06-15
64923,9.0,2026-06-15
51033,9.0,2026-06-15
50009,8.0,2026-06-15
25099,9.0,2026-06-15
3155,10.0,2026-06-15
56527,8.0,2026-06-15
62307,7.0,2026-06-15
76919,8.0,2026-06-15
22121,10.0,2026-06-15
7173,8.0,2026-06-15
37983,7.0,2026-06-15
23354,8.0,2026-06-15
14242,8.0,2026-06-15
78579,10.0,2026-06-15
11280,9.0,2026-06-15
47005,6.0,2026-06-15
20903,6.0,2026-06-15
23442,6.0,2026-06-15
39577,10.0,2026-06-15
15000,8.0,2026-06-15
74632,8.0,2026-06-15
9952,8.0,2026-06-15
24237,10.0,2026-06-15
10577,10.0,2026-06-15
39468,5.0,2026-06-15
13156,8.0,2026-06-15
38445,10.0,2026-06-15
37758,10.0,2026-06-15
34361,9.0,2026-06-15
5167,6.0,2026-06-15
51625,8.0,2026-06-15
479,6.0,2026-06-15
6134,7.0,2026-06-15
74672,8.0,2026-06-15
18650,6.0,2026-06-15
55330,8.0,2026-06-15
2758,10.0,2026-06-15
68985,8.0,2026-06-15
54439,7.0,2026-06-15
21429,8.0,2026-06-15
3900,7.0,2026-06-15
53863,8.0,2026-06-15
43960,8.0,2026-06-15
38978,8.0,2026-06-15
40885,8.0,2026-06-15
46583,6.0,2026-06-15
48321,5.0,2026-06-15
48765,9.0,2026-06-15
15256,9.0,2026-06-15
14210,8.0,2026-06-15
16210,6.0,2026-06-15
44880,8.0,2026-06-15
19990,8.0,2026-06-15
56828,6.0,2026-06-15
33666,8.0,2026-06-15
53181,8.0,2026-06-15
47424,9.0,2026-06-15
21507,9.0,2026-06-15
29640,6.0,2026-06-15
75117,10.0,2026-06-15
28744,9.0,2026-06-15
56930,8.0,2026-06-15
7520,8.0,2026-06-15
1943,9.0,2026-06-15
75160,10.0,2026-06-15
28929,8.0,2026-06-15
41996,8.0,2026-06-15
76590,9.0,2026-06-15
20652,8.0,2026-06-15
35737,9.0,2026-06-15
3536,6.0,2026-06-15
2209,6.0,2026-06-15
27795,8.0,2026-06-15
19668,5.0,2026-06-15
16703,8.0,2026-06-15
16529,7.0,2026-06-15
65997,8.0,2026-06-15
72480,9.0,2026-06-15
14789,10.0,2026-06-15
16527,8.0,2026-06-15
17429,7.0,2026-06-15
71105,6.0,2026-06-15
75778,8.0,2026-06-15
67781,9.0,2026-06-15
72417,4.0,2026-06-15
77312,8.0,2026-06-15
66984,8.0,2026-06-15
45742,10.0,2026-06-15
61579,8.0,2026-06-15
66279,9.0,2026-06-15
22181,7.0,2026-06-15
29245,5.0,2026-06-15
9217,7.0,2026-06-15
13227,4.0,2026-06-15
53496,7.0,2026-06-15
3412,5.0,2026-06-15
59977,8.0,2026-06-15
66910,9.0,2026-06-15
56486,7.0,2026-06-15
36230,9.0,2026-06-15
72045,7.0,2026-06-15
62285,9.0,2026-06-15
69628,9.0,2026-06-15
17695,8.0,2026-06-15
16105,8.0,2026-06-15
30035,7.0,2026-06-15
34391,9.0,2026-06-15
67457,8.0,2026-06-15
16064,8.0,2026-06-15
59847,6.0,2026-06-15
69902,10.0,2026-06-15
22399,9.0,2026-06-15
16128,6.0,2026-06-15
13918,9.0,2026-06-15
6217,7.0,2026-06-15
14260,8.0,2026-06-15
78471,8.0,2026-06-15
8872,8.0,2026-06-15
41714,9.0,2026-06-15
52437,10.0,2026-06-15
12607,9.0,2026-06-15
72639,8.0,2026-06-15
37435,7.0,2026-06-15
77468,7.0,2026-06-15
56475,6.0,2026-06-15
72361,8.0,2026-06-15
60730,10.0,2026-06-15
15438,8.0,2026-06-15
76369,8.0,2026-06-15
53186,7.0,2026-06-15
11855,5.0,2026-06-15
77508,7.0,2026-06-15
2913,9.0,2026-06-15
70013,6.0,2026-06-15
18777,6.0,2026-06-15
32346,8.0,2026-06-15
79678,7.0,2026-06-15
52832,7.0,2026-06-15
44631,8.0,2026-06-15
78451,6.0,2026-06-15
59493,8.0,2026-06-15
3822,8.0,2026-06-15
79895,7.0,2026-06-15
67242,6.0,2026-06-15
25384,9.0,2026-06-15
19971,10.0,2026-06-15
10861,6.0,2026-06-15
48250,9.0,2026-06-15
16132,7.0,2026-06-15
32400,6.0,2026-06-15
58213,7.0,2026-06-15
17384,6.0,2026-06-15
1546,5.0,2026-06-15
73391,8.0,2026-06-15
50543,6.0,2026-06-15
36619,10.0,2026-06-15
24986,6.0,2026-06-15
48404,8.0,2026-06-15
21152,6.0,2026-06-15
67050,8.0,2026-06-15
74765,7.0,2026-06-15
72967,8.0,2026-06-15
18070,8.0,2026-06-15
51177,8.0,2026-06-15
19747,9.0,2026-06-15
42802,8.0,2026-06-15
45044,10.0,2026-06-15
3568,5.0,2026-06-15
8848,7.0,2026-06-15
50751,7.0,2026-06-15
35627,10.0,2026-06-15
1761,8.0,2026-06-15
33113,6.0,2026-06-15
58817,10.0,2026-06-15
65475,4.0,2026-06-15
33831,9.0,2026-06-15
10653,7.0,2026-06-15
5960,7.0,2026-06-15
7646,9.0,2026-06-15
39730,7.0,2026-06-15
46423,9.0,2026-06-15
62951,9.0,2026-06-15
43684,7.0,2026-06-15
73595,9.0,2026-06-15
29857,9.0,2026-06-15
22205,8.0,2026-06-15
53428,8.0,2026-06-15
21322,6.0,2026-06-15
72536,10.0,2026-06-15
14018,5.0,2026-06-15
29824,5.0,2026-06-15
24497,8.0,2026-06-15
61477,5.0,2026-06-15
27980,9.0,2026-06-15
61774,9.0,2026-06-15
61349,9.0,2026-06-15
68430,8.0,2026-06-15
54119,7.0,2026-06-15
8144,10.0,2026-06-15
42883,8.0,2026-06-15
31525,7.0,2026-06-15
531,6.0,2026-06-15
42087,9.0,2026-06-15
77980,7.0,2026-06-15
32506,9.0,2026-06-15
16772,4.0,2026-06-15
13299,7.0,2026-06-15
21973,7.0,2026-06-15
71504,8.0,2026-06-15
69660,7.0,2026-06-15
28469,8.0,2026-06-15
45724,5.0,2026-06-15
75047,8.0,2026-06-15
70563,7.0,2026-06-15
20941,10.0,2026-06-15
18441,9.0,2026-06-15
74261,6.0,2026-06-15
50120,7.0,2026-06-15
44638,6.0,2026-06-15
69292,8.0,2026-06-15
12773,10.0,2026-06-15
6081,6.0,2026-06-15
36221,10.0,2026-06-15
33823,10.0,2026-06-15
15431,8.0,2026-06-15
63737,7.0,2026-06-15
69702,8.0,2026-06-15
42690,8.0,2026-06-15
943,7.0,2026-06-15
46247,6.0,2026-06-15
71286,9.0,2026-06-15
52927,9.0,2026-06-15
3983,9.0,2026-06-15
54443,6.0,2026-06-15
69108,10.0,2026-06-15
20845,9.0,2026-06-15
74174,8.0,2026-06-15
70152,7.0,2026-06-15
58499,6.0,2026-06-15
60374,6.0,2026-06-15
77263,7.0,2026-06-15
7203,8.0,2026-06-15
24046,6.0,2026-06-15
74540,6.0,2026-06-15
29708,10.0,2026-06-15
24309,9.0,2026-06-15
47113,9.0,2026-06-15
51687,6.0,2026-06-15
29813,7.0,2026-06-15
70755,9.0,2026-06-15
74454,7.0,2026-06-15
45078,5.0,2026-06-15
26918,7.0,2026-06-15
16149,8.0,2026-06-15
9917,9.0,2026-06-15
14591,7.0,2026-06-15
7351,8.0,2026-06-15
53720,5.0,2026-06-15
37072,7.0,2026-06-15
38124,6.0,2026-06-15
39850,8.0,2026-06-15
63460,10.0,2026-06-15
42108,9.0,2026-06-15
18304,10.0,2026-06-15
40821,8.0,2026-06-15
59111,7.0,2026-06-15
45421,8.0,2026-06-15
6271,6.0,2026-06-15
56673,9.0,2026-06-15
69415,7.0,2026-06-15
12575,5.0,2026-06-15
19682,7.0,2026-06-15
52132,8.0,2026-06-15
35347,7.0,2026-06-15
11031,9.0,2026-06-15
60802,10.0,2026-06-15
51350,8.0,2026-06-15
63304,9.0,2026-06-15
61634,9.0,2026-06-15
43937,8.0,2026-06-15
54316,6.0,2026-06-15
74911,4.0,2026-06-15
74403,7.0,2026-06-15
2836,10.0,2026-06-15
71188,6.0,2026-06-15
21999,8.0,2026-06-15
15810,7.0,2026-06-15
55923,8.0,2026-06-15
60668,10.0,2026-06-15
3870,9.0,2026-06-15
62915,7.0,2026-06-15
50640,8.0,2026-06-15
5122,8.0,2026-06-15
52787,6.0,2026-06-15
78206,9.0,2026-06-15
51519,9.0,2026-06-15
29168,6.0,2026-06-15
19994,4.0,2026-06-15
28257,8.0,2026-06-15
65800,6.0,2026-06-15
65514,8.0,2026-06-15
67568,7.0,2026-06-15
64208,8.0,2026-06-15
75180,6.0,2026-06-15
65387,7.0,2026-06-15
16435,8.0,2026-06-15
60813,6.0,2026-06-15
14365,7.0,2026-06-15
60838,9.0,2026-06-15
6502,8.0,2026-06-15
4527,9.0,2026-06-15
28601,9.0,2026-06-15
29818,9.0,2026-06-15
54450,9.0,2026-06-15
46845,8.0,2026-06-15
44954,7.0,2026-06-15
76324,7.0,2026-06-15
25232,8.0,2026-06-15
71975,10.0,2026-06-15
21419,8.0,2026-06-15
77631,7.0,2026-06-15
74984,8.0,2026-06-15
21291,8.0,2026-06-15
59506,6.0,2026-06-15
15019,7.0,2026-06-15
76519,8.0,2026-06-15
74875,10.0,2026-06-15
71823,8.0,2026-06-15
2132,8.0,2026-06-15
53512,9.0,2026-06-15
39588,7.0,2026-06-15
17727,10.0,2026-06-15
7010,8.0,2026-06-15
76765,7.0,2026-06-15
19758,10.0,2026-06-15
58375,8.0,2026-06-15
50476,7.0,2026-06-15
35103,6.0,2026-06-15
26382,8.0,2026-06-15
3222,10.0,2026-06-15
35319,8.0,2026-06-15
8049,7.0,2026-06-15
15733,8.0,2026-06-15
11095,8.0,2026-06-15
50206,8.0,2026-06-15
69890,9.0,2026-06-15
50834,8.0,2026-06-15
47051,10.0,2026-06-15
1216,8.0,2026-06-15
4519,7.0,2026-06-15
72968,10.0,2026-06-15
46385,7.0,2026-06-15
31777,7.0,2026-06-15
61594,9.0,2026-06-15
11909,6.0,2026-06-15
46426,9.0,2026-06-15
71406,10.0,2026-06-15
45678,8.0,2026-06-15
50273,7.0,2026-06-15
41809,8.0,2026-06-15
78973,8.0,2026-06-15
10008,7.0,2026-06-15
12741,7.0,2026-06-15
33371,9.0,2026-06-15
47967,8.0,2026-06-15
66043,6.0,2026-06-15
58986,7.0,2026-06-15
51439,10.0,2026-06-15
40912,6.0,2026-06-15
34407,10.0,2026-06-15
79852,8.0,2026-06-15
46920,8.0,2026-06-15
13368,5.0,2026-06-15
24949,7.0,2026-06-15
57405,8.0,2026-06-15
2499,7.0,2026-06-15
31670,6.0,2026-06-15
77072,9.0,2026-06-15
6003,8.0,2026-06-15
30935,9.0,2026-06-15
58155,10.0,2026-06-15
60335,8.0,2026-06-15
614,9.0,2026-06-15
65963,10.0,2026-06-15
44852,9.0,2026-06-15
64167,7.0,2026-06-15
77315,8.0,2026-06-15
53124,10.0,2026-06-15
1102,6.0,2026-06-15
58439,7.0,2026-06-15
37666,10.0,2026-06-15
78538,8.0,2026-06-15
11039,7.0,2026-06-15
67565,10.0,2026-06-15
73309,7.0,2026-06-15
69091,10.0,2026-06-15
59172,10.0,2026-06-15
36682,8.0,2026-06-15
27302,9.0,2026-06-15
36454,9.0,2026-06-15
47276,9.0,2026-06-15
26484,7.0,2026-06-15
34257,7.0,2026-06-15
17676,8.0,2026-06-15
77810,7.0,2026-06-15
37011,8.0,2026-06-15
43146,8.0,2026-06-15
62511,6.0,2026-06-15
10226,7.0,2026-06-15
12288,8.0,2026-06-15
54301,7.0,2026-06-15
36363,8.0,2026-06-15
47795,10.0,2026-06-15
48761,4.0,2026-06-15
21024,8.0,2026-06-15
16675,7.0,2026-06-15
59794,8.0,2026-06-15
35859,7.0,2026-06-15
47182,7.0,2026-06-15
52932,8.0,2026-06-15
73466,9.0,2026-06-15
15490,10.0,2026-06-15
69752,8.0,2026-06-15
30096,6.0,2026-06-15
14267,10.0,2026-06-15
46085,9.0,2026-06-15
30153,9.0,2026-06-15
18343,6.0,2026-06-15
69852,10.0,2026-06-15
76684,6.0,2026-06-15
60498,9.0,2026-06-15
13937,5.0,2026-06-15
389,9.0,2026-06-15
55125,10.0,2026-06-15
29832,9.0,2026-06-15
27256,8.0,2026-06-15
41984,6.0,2026-06-15
35553,8.0,2026-06-15
72127,9.0,2026-06-15
23678,8.0,2026-06-15
32403,6.0,2026-06-15
61660,9.0,2026-06-15
7371,7.0,2026-06-15
19032,10.0,2026-06-15
79705,7.0,2026-06-15
11905,10.0,2026-06-15
30960,9.0,2026-06-15
67632,7.0,2026-06-15
30971,6.0,2026-06-15
70892,6.0,2026-06-15
76079,7.0,2026-06-15
17205,6.0,2026-06-15
8053,7.0,2026-06-15
11845,6.0,2026-06-15
78416,7.0,2026-06-15
34747,9.0,2026-06-15
31043,7.0,2026-06-15
38536,10.0,2026-06-15
68181,9.0,2026-06-15
739,6.0,2026-06-15
65012,7.0,2026-06-15
42336,8.0,2026-06-15
36281,5.0,2026-06-15
25258,8.0,2026-06-15
24166,9.0,2026-06-15
54472,10.0,2026-06-15
6680,10.0,2026-06-15
69303,10.0,2026-06-15
3133,6.0,2026-06-15
69556,6.0,2026-06-15
50627,7.0,2026-06-15
26646,10.0,2026-06-15
1781,6.0,2026-06-15
70444,6.0,2026-06-15
36680,8.0,2026-06-15
46365,8.0,2026-06-15
26354,7.0,2026-06-15
34465,10.0,2026-06-15
22625,8.0,2026-06-15
15363,7.0,2026-06-15
62070,7.0,2026-06-15
53565,9.0,2026-06-15
52812,6.0,2026-06-15
53057,7.0,2026-06-15
11876,8.0,2026-06-15
66624,6.0,2026-06-15
72165,8.0,2026-06-15
13481,7.0,2026-06-15
41495,8.0,2026-06-15
73634,9.0,2026-06-15
69155,6.0,2026-06-15
33479,6.0,2026-06-15
6741,7.0,2026-06-15
37921,9.0,2026-06-15
64978,7.0,2026-06-15
79025,8.0,2026-06-15
8241,7.0,2026-06-15
52764,9.0,2026-06-15
1032,7.0,2026-06-15
21207,6.0,2026-06-15
929,8.0,2026-06-15
58913,3.0,2026-06-15
27191,7.0,2026-06-15
67058,7.0,2026-06-15
63550,7.0,2026-06-15
44902,9.0,2026-06-15
63985,10.0,2026-06-15
23630,10.0,2026-06-15
15695,9.0,2026-06-15
10782,5.0,2026-06-15
48701,6.0,2026-06-15
75701,5.0,2026-06-15
26055,10.0,2026-06-15
16907,4.0,2026-06-15
43898,8.0,2026-06-15
63687,7.0,2026-06-15
38997,7.0,2026-06-15
35011,8.0,2026-06-15
30981,5.0,2026-06-15
71636,8.0,2026-06-15
2927,9.0,2026-06-15
11788,10.0,2026-06-15
5811,9.0,2026-06-15
9624,7.0,2026-06-15
33292,7.0,2026-06-15
26978,7.0,2026-06-15
73761,8.0,2026-06-15
5271,5.0,2026-06-15
8766,9.0,2026-06-15
38226,10.0,2026-06-15
516,10.0,2026-06-15
3326,7.0,2026-06-15
25107,9.0,2026-06-15
11379,6.0,2026-06-15
45817,7.0,2026-06-15
18731,8.0,2026-06-15
52062,10.0,2026-06-15
18459,10.0,2026-06-15
42576,5.0,2026-06-15
3907,6.0,2026-06-15
73480,9.0,2026-06-15
40964,7.0,2026-06-15
7224,9.0,2026-06-15
11771,8.0,2026-06-15
17743,9.0,2026-06-15
12551,10.0,2026-06-15
3159,8.0,2026-06-15
48767,7.0,2026-06-15
48350,9.0,2026-06-15
47868,8.0,2026-06-15
61637,10.0,2026-06-15
65482,9.0,2026-06-15
3334,9.0,2026-06-15
20789,7.0,2026-06-15
23626,7.0,2026-06-15
12348,9.0,2026-06-15
56442,9.0,2026-06-15
42591,9.0,2026-06-15
71661,9.0,2026-06-15
18640,5.0,2026-06-15
47685,9.0,2026-06-15
22795,5.0,2026-06-15
57855,7.0,2026-06-15
60373,8.0,2026-06-15
58813,9.0,2026-06-15
79252,5.0,2026-06-15
72725,8.0,2026-06-15
54938,7.0,2026-06-15
21644,8.0,2026-06-15
6297,7.0,2026-06-15
38598,8.0,2026-06-15
62337,8.0,2026-06-15
11051,7.0,2026-06-15
33851,10.0,2026-06-15
3605,6.0,2026-06-15
6710,9.0,2026-06-15
47539,9.0,2026-06-15
64987,6.0,2026-06-15
34661,8.0,2026-06-15
4943,7.0,2026-06-15
35098,8.0,2026-06-15
44701,6.0,2026-06-15
55836,7.0,2026-06-15
64780,7.0,2026-06-15
42600,9.0,2026-06-15
73881,7.0,2026-06-15
78036,7.0,2026-06-15
32762,8.0,2026-06-15
12523,9.0,2026-06-15
1689,7.0,2026-06-15
50256,8.0,2026-06-15
9104,8.0,2026-06-15
15776,3.0,2026-06-15
71991,10.0,2026-06-15
41953,8.0,2026-06-15
15508,8.0,2026-06-15
34006,6.0,2026-06-15
27779,8.0,2026-06-15
79486,8.0,2026-06-15
64276,5.0,2026-06-15
15798,8.0,2026-06-15
26039,7.0,2026-06-15
6786,7.0,2026-06-15
75149,6.0,2026-06-15
55982,8.0,2026-06-15
79159,6.0,2026-06-15
64170,9.0,2026-06-15
33940,9.0,2026-06-15
61799,6.0,2026-06-15
67664,10.0,2026-06-15
10912,7.0,2026-06-15
7906,6.0,2026-06-15
71072,10.0,2026-06-15
35885,9.0,2026-06-15
3923,8.0,2026-06-15
34741,9.0,2026-06-15
21123,6.0,2026-06-15
7674,7.0,2026-06-15
66317,10.0,2026-06-15
39186,7.0,2026-06-15
36967,8.0,2026-06-15
14498,9.0,2026-06-15
25579,8.0,2026-06-15
51898,6.0,2026-06-15
24822,7.0,2026-06-15
68404,8.0,2026-06-15
176,7.0,2026-06-15
45152,6.0,2026-06-15
47083,8.0,2026-06-15
58432,9.0,2026-06-15
31600,7.0,2026-06-15
56006,9.0,2026-06-15
49381,6.0,2026-06-15
5187,7.0,2026-06-15
70199,7.0,2026-06-15
73139,10.0,2026-06-15
21883,8.0,2026-06-15
15513,7.0,2026-06-15
62237,8.0,2026-06-15
8345,8.0,2026-06-15
23078,7.0,2026-06-15
38328,9.0,2026-06-15
7408,9.0,2026-06-15
34994,9.0,2026-06-15
49995,6.0,2026-06-15
46071,6.0,2026-06-15
68347,7.0,2026-06-15
70270,9.0,2026-06-15
38301,8.0,2026-06-15
52392,8.0,2026-06-15
72129,8.0,2026-06-15
13271,6.0,2026-06-15
30723,10.0,2026-06-15
49205,10.0,2026-06-15
63152,9.0,2026-06-15
58235,8.0,2026-06-15
34010,6.0,2026-06-15
29540,10.0,2026-06-15
37082,7.0,2026-06-15
14019,9.0,2026-06-15
49483,6.0,2026-06-15
15537,8.0,2026-06-15
22257,10.0,2026-06-15
66093,9.0,2026-06-15
61965,8.0,2026-06-15
57850,8.0,2026-06-15
76137,8.0,2026-06-15
56329,5.0,2026-06-15
22132,7.0,2026-06-15
39482,10.0,2026-06-15
76597,7.0,2026-06-15
47385,8.0,2026-06-15
49875,9.0,2026-06-15
23437,8.0,2026-06-15
60901,8.0,2026-06-15
43397,7.0,2026-06-15
34985,7.0,2026-06-15
77443,6.0,2026-06-15
71942,9.0,2026-06-15
58098,9.0,2026-06-15
50453,9.0,2026-06-15
42664,6.0,2026-06-15
49036,6.0,2026-06-15
59173,5.0,2026-06-15
51155,10.0,2026-06-15
21543,7.0,2026-06-15
24379,6.0,2026-06-15
6883,10.0,2026-06-15
64765,3.0,2026-06-15
22452,5.0,2026-06-15
18167,9.0,2026-06-15
25156,10.0,2026-06-15
44625,8.0,2026-06-15
4421,8.0,2026-06-15
19884,9.0,2026-06-15
26955,9.0,2026-06-15
71863,8.0,2026-06-15
49651,9.0,2026-06-15
34120,5.0,2026-06-15
45167,7.0,2026-06-15
56962,8.0,2026-06-15
24327,5.0,2026-06-15
26784,8.0,2026-06-15
46174,10.0,2026-06-15
5395,6.0,2026-06-15
7456,8.0,2026-06-15
8048,8.0,2026-06-15
44277,9.0,2026-06-15
40680,7.0,2026-06-15
64940,7.0,2026-06-15
69250,8.0,2026-06-15
63370,7.0,2026-06-15
6029,10.0,2026-06-15
12824,6.0,2026-06-15
32677,10.0,2026-06-15
2845,7.0,2026-06-15
21700,5.0,2026-06-15
17521,9.0,2026-06-15
12166,6.0,2026-06-15
15250,4.0,2026-06-15
69063,10.0,2026-06-15
12560,4.0,2026-06-15
74691,5.0,2026-06-15
43351,8.0,2026-06-15
57898,6.0,2026-06-15
72499,9.0,2026-06-15
1145,8.0,2026-06-15
19444,9.0,2026-06-15
62349,8.0,2026-06-15
69779,6.0,2026-06-15
26612,8.0,2026-06-15
53908,10.0,2026-06-15
31449,8.0,2026-06-15
20077,7.0,2026-06-15
64677,7.0,2026-06-15
61655,8.0,2026-06-15
20050,9.0,2026-06-15
13880,6.0,2026-06-15
65094,6.0,2026-06-15
20380,8.0,2026-06-15
44209,8.0,2026-06-15
52750,7.0,2026-06-15
19345,10.0,2026-06-15
72552,9.0,2026-06-15
27510,7.0,2026-06-15
73160,9.0,2026-06-15
31001,10.0,2026-06-15
60592,7.0,2026-06-15
35316,8.0,2026-06-15
53214,7.0,2026-06-15
34886,7.0,2026-06-15
8405,10.0,2026-06-15
54771,5.0,2026-06-15
29871,7.0,2026-06-15
45131,7.0,2026-06-15
41876,7.0,2026-06-15
42389,7.0,2026-06-15
17323,7.0,2026-06-15
28059,8.0,2026-06-15
74735,10.0,2026-06-15
41103,8.0,2026-06-15
59907,8.0,2026-06-15
34681,8.0,2026-06-15
29499,9.0,2026-06-15
48154,7.0,2026-06-15
6439,9.0,2026-06-15
31643,10.0,2026-06-15
15737,8.0,2026-06-15
17444,7.0,2026-06-15
73901,7.0,2026-06-15
62116,7.0,2026-06-15
78265,8.0,2026-06-15
41500,9.0,2026-06-15
37919,8.0,2026-06-15
45647,10.0,2026-06-15
16437,8.0,2026-06-15
66074,8.0,2026-06-15
38261,6.0,2026-06-15
3376,8.0,2026-06-15
31145,5.0,2026-06-15
16329,9.0,2026-06-15
76318,6.0,2026-06-15
71872,7.0,2026-06-15
77097,7.0,2026-06-15
43024,9.0,2026-06-15
50040,7.0,2026-06-15
61462,7.0,2026-06-15
14100,9.0,2026-06-15
22602,7.0,2026-06-15
77261,9.0,2026-06-15
29784,8.0,2026-06-15
60646,8.0,2026-06-15
47068,7.0,2026-06-15
31198,9.0,2026-06-15
50075,5.0,2026-06-15
20596,8.0,2026-06-15
61482,6.0,2026-06-15
24957,7.0,2026-06-15
358,9.0,2026-06-15
29189,6.0,2026-06-15
79872,10.0,2026-06-15
5608,9.0,2026-06-15
43091,7.0,2026-06-15
71312,9.0,2026-06-15
33500,9.0,2026-06-15
79504,8.0,2026-06-15
7928,9.0,2026-06-15
75970,8.0,2026-06-15
72917,10.0,2026-06-15
67384,8.0,2026-06-15
57755,8.0,2026-06-15
2218,10.0,2026-06-15
17352,6.0,2026-06-15
31088,6.0,2026-06-15
13753,8.0,2026-06-15
27192,8.0,2026-06-15
50655,8.0,2026-06-15
35514,8.0,2026-06-15
26129,10.0,2026-06-15
35079,3.0,2026-06-15
20946,5.0,2026-06-15
39999,5.0,2026-06-15
22760,10.0,2026-06-15
40449,6.0,2026-06-15
71926,6.0,2026-06-15
33176,10.0,2026-06-15
30211,9.0,2026-06-15
18776,6.0,2026-06-15
21763,8.0,2026-06-15
79356,8.0,2026-06-15
51407,6.0,2026-06-15
5972,9.0,2026-06-15
59770,9.0,2026-06-15
29689,7.0,2026-06-15
61074,8.0,2026-06-15
64382,8.0,2026-06-15
33651,5.0,2026-06-15
9955,8.0,2026-06-15
53899,5.0,2026-06-15
4647,6.0,2026-06-15
65441,7.0,2026-06-15
58011,10.0,2026-06-15
30290,10.0,2026-06-15
14923,7.0,2026-06-15
14133,9.0,2026-06-15
74946,7.0,2026-06-15
24870,5.0,2026-06-15
41478,5.0,2026-06-15
41899,8.0,2026-06-15
31483,8.0,2026-06-15
20629,7.0,2026-06-15
52707,9.0,2026-06-15
77512,8.0,2026-06-15
36918,7.0,2026-06-15
66641,7.0,2026-06-15
48436,8.0,2026-06-15
75996,6.0,2026-06-15
50683,8.0,2026-06-15
20654,9.0,2026-06-15
22379,5.0,2026-06-15
75668,7.0,2026-06-15
50391,8.0,2026-06-15
63339,6.0,2026-06-15
24421,8.0,2026-06-15
22414,8.0,2026-06-15
66115,10.0,2026-06-15
32396,6.0,2026-06-15
68230,7.0,2026-06-15
41629,7.0,2026-06-15
52102,6.0,2026-06-15
33595,7.0,2026-06-15
72256,8.0,2026-06-15
